FIPSCode,Jurisdiction,State,Registered_Eligible_Total,Active_Registered_Total,Inactive_Registered_Total,Same_Day_Registration_Total,Same_Day_Comment,Voters_Removed_Rolls_Total,Voters_Moved_Removed,Voters_Died_Removed,Voter_Felony_Removed,Longterm_Inactive_Removed,Mentally_Incompetent_Removed,Voter_Request_Removed,Other1_Comment_Removed,Other1_Comment_Removed,Other2_Comment_Removed,Other2_Removed,Other3_Comment_Removed,Other3_Removed,Absentee_UOCAVA_Total,UOCAVA_Rejected,Missed_Deadline_UOCAVA,Voter_Signature_Problem_UOCAVA,No_Postmark_UOCAVA,Other_UOCAVA,Absentee_Civilian_Total,Civilian_Absentee_Counted,Civilian_Absentee_Rejected,Missed_Deadline_Civilian,No_Voter_Signature_Civilian,No_Witness_Signature_Civilian,Non-matching_Signature_Civilian,No_Official_Signature_Civilian,Unofficial_Envelope_Civilian,Ballot_Missing_Civilian,Envelope_Unsealed_Civilian,No_Address_Envelope_Civilian,Multiple_Ballots_Envelope_Civilian,Voter_Deceased_Civilian,Voted_In_Person_Civilian,Improper_ID_Civilian,No_Ballot_Application_Civilian,Other1_Comment_Civilian,Other1_Civilian,Other2_Comment_Civilian,Other2_Civilian,Other3_Comment_Civilian,Other3_Civilian,Precincts_Total,Polling_Places_Total,Poll_Workers_Total,Provisional_Ballot_Total,Counted_Full_Provisional,Counted_Partial_Provisional,Rejected_Provisional,Participated_Total,In_Person_Participated,UOCAVA_Absentee_Participated,Civilian_Absentee_Participated,Provisional_Participated,Early_Vote_Participated,Mail_Jurisdictoin_Participated,Other1_Comment_Participated,Other1_Participated
110700000,PICKENS COUNTY,AL,14424,13860,564,-88,,685,19,539,14,3,1,3,DUPLICATE PROFILES,101,OTHER - SEE NOTES,5,VALID SKIP,-77,-99,0,0,0,0,-77,499,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,21,19,145,12,9,-88,1,9686,8903,14,760,9,-99,-88,VALID SKIP,-77
110900000,PIKE COUNTY,AL,23664,21457,2207,-88,,1067,79,612,27,1,1,2,OTHER - SEE NOTES,9,DUPLICATE VOTER PROFILE,336,VALID SKIP,-77,-99,0,0,0,0,-77,625,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,35,33,195,83,26,-88,57,13895,12694,28,1147,26,-99,-88,VALID SKIP,-77
111100000,RANDOLPH COUNTY,AL,18406,17336,1070,-88,,828,84,497,29,0,1,1,DUPLICATE PROFILE,216,VALID SKIP,-77,VALID SKIP,-77,-99,1,0,0,0,-77,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,28,26,141,21,10,-88,11,10873,9893,15,955,10,-99,-88,VALID SKIP,-77
111300000,RUSSELL COUNTY,AL,42721,38539,4182,-88,,1590,78,1070,131,1,1,6,DUPLICATE PROFILE,303,VALID SKIP,-77,VALID SKIP,-77,-99,10,1,0,0,-77,1781,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,19,17,-99,31,24,-88,7,21394,16715,125,4530,24,-99,-88,VALID SKIP,-77
111500000,ST. CLAIR COUNTY,AL,68132,65517,2615,-88,,2597,149,1685,66,1,1,1,DUPLICATE VOTER PROFILE,694,VALID SKIP,-77,VALID SKIP,-77,-99,2,0,0,0,-77,2473,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,32,30,214,135,75,-88,60,44551,39399,89,4988,75,-99,-88,VALID SKIP,-77
111700000,SHELBY COUNTY,AL,165412,158406,7006,-88,,3342,307,2816,60,2,0,1,DUPLICATE PROFILE,151,OTHER - SEE NOTES,5,VALID SKIP,-77,-99,0,1,2,0,-77,9175,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,45,44,465,488,355,-88,133,115128,99279,271,15223,355,-99,-88,VALID SKIP,-77
111900000,SUMTER COUNTY,AL,10063,9007,1056,-88,,372,14,303,6,1,0,1,DUPLICATE VOTER PROFILE,47,VALID SKIP,-77,VALID SKIP,-77,-99,0,0,0,0,-77,486,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,15,13,80,20,8,-88,12,6324,5286,7,1023,8,-99,-88,VALID SKIP,-77
112100000,TALLADEGA COUNTY,AL,59072,56288,2784,-88,,2555,80,1705,61,5,0,3,DUPLICATE,696,OTHER - SEE NOTES,5,VALID SKIP,-77,-99,0,0,0,0,-77,1966,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,28,26,226,103,50,-88,53,35779,32280,60,3389,50,-99,-88,VALID SKIP,-77
112300000,TALLAPOOSA COUNTY,AL,32074,30201,1873,-88,,1471,51,1139,47,4,0,0,DUPLICATE VOTER PROFILE,230,VALID SKIP,-77,VALID SKIP,-77,-99,0,0,0,0,-77,1206,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,28,26,155,103,66,-88,33,21068,19146,43,1813,66,-99,-88,VALID SKIP,-77
112500000,TUSCALOOSA COUNTY,AL,150175,139248,10927,-88,,4259,347,3098,162,1,0,6,DUPLICATE,638,NOT A US CITIZEN,4,OTHER - SEE NOTES,3,-99,0,0,0,0,1,7888,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,56,54,568,489,265,-88,224,90421,77245,184,12727,265,-99,-88,VALID SKIP,-77
112700000,WALKER COUNTY,AL,49226,46638,2588,-88,,2258,65,1787,36,0,0,4,DUPLICATE,362,CONFIRMATION MAILING PROCESS,1,OTHER - SEE NOTES,3,-99,0,0,2,0,-77,1148,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,47,45,274,198,84,-88,114,31287,29416,33,1754,84,-99,-88,VALID SKIP,-77
112900000,WASHINGTON COUNTY,AL,13784,12990,794,-88,,698,20,408,23,0,0,0,DUPLICATE,246,OTHER - SEE NOTES,1,VALID SKIP,-77,-99,0,0,0,0,-77,385,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,21,19,94,33,13,-88,20,8918,8160,10,735,13,-99,-88,VALID SKIP,-77
113100000,WILCOX COUNTY,AL,9192,8795,397,-88,,528,28,309,13,75,0,1,OTHER - SEE NOTES,11,DUPLICATE,91,VALID SKIP,-77,-99,0,0,0,0,-77,978,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,36,34,249,71,19,-88,52,5935,4659,15,1242,19,-99,-88,VALID SKIP,-77
113300000,WINSTON COUNTY,AL,17155,16422,733,-88,,831,33,564,19,0,0,1,DUPLICATE,214,VALID SKIP,-77,VALID SKIP,-77,-99,1,0,0,0,-77,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,20,18,90,28,5,-88,23,11313,10583,12,713,5,-99,-88,VALID SKIP,-77
200000000,ALASKA,AK,646093,595647,50446,3028,ALASKA DOES NOT TRACK SAME DAY REGISTRATION PRIOR TO ELECTION DAY AND ON ELECTION DAY FOR PRESIDENTIAL ELECTIONS.,53132,3691,8485,1869,30358,0,8729,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,16194,57,29,17,50,80,121223,96701,643,137,145,-88,-88,-88,-88,25,-88,-88,-99,0,-88,-99,8,ALL OTHERS.,328,VALID SKIP,-77,VALID SKIP,-77,441,420,3077,11748,3622,7887,239,361400,157220,13519,92471,11509,82451,-88,"BALLOTS TRANSMITTED BY ELECTRONIC TRASMISSION (ONLINE OR FAX) DELIVERY.  THE NUMBER IN F1H ADDED TO F1D WILL MATCH THE NUMBER REPORTED IN C3A. PER MARSH GROUP, ALASKA WAS TO REPORT CIVILIAN ELECTRONIC TRASMISSION BALLOTS UNDER THE BY-MAIL SECTION IN C3A AND THEN TO REPORT ELECTRONIC TRASMISSION SEPERATELY IN SECTION F UNDER F1H.",4230
6000000000,AMERICAN SAMOA,AS,16341,16341,0,0,,2124,0,336,0,1788,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,214,0,0,0,0,-77,911,905,6,0,2,0,0,0,0,0,0,0,1,0,0,0,3,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,41,41,256,14,6,8,0,11944,10310,214,905,12,455,-88,VALID SKIP,-77
400100000,APACHE COUNTY,AZ,55792,51906,3886,-88,,1673,391,543,59,8,1,0,OTHER LETTERS SENT OUT,671,VALID SKIP,-77,VALID SKIP,-77,93,0,0,1,-88,-77,30830,19905,250,1,23,-88,74,-88,0,0,-88,-88,0,0,6,-88,-88,DID NOT VOTE IN THE RIGHT PRECINCT,146,VALID SKIP,-77,VALID SKIP,-77,44,44,310,1377,440,-88,937,35776,10847,59,19905,435,4530,-88,VALID SKIP,-77
400300000,COCHISE COUNTY,AZ,94283,82022,12261,-88,,2151,486,742,65,4,4,16,DUPLICATE,9,*OTHER,825,VALID SKIP,-77,867,0,1,1,-88,-77,56051,44662,335,79,6,-88,230,-88,7,6,-88,-88,0,1,6,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,49,17,187,2993,2663,-88,330,60963,9435,692,44662,2663,3511,-88,VALID SKIP,-77
400500000,COCONINO COUNTY,AZ,104736,90669,14067,-88,,12153,5805,1473,479,4375,14,7,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,637,0,0,0,-88,-77,65520,54809,156,40,31,-88,26,-88,0,0,-88,-88,0,0,59,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,71,46,392,1458,628,-88,830,73968,11900,593,54809,628,6038,-88,VALID SKIP,-77
400700000,GILA COUNTY,AZ,37806,34001,3805,-88,,1525,398,428,38,0,1,2,DUPLICATE,5,OTHER,653,VALID SKIP,-77,111,0,0,0,-88,-77,25265,20439,62,42,9,-88,10,-88,0,0,-88,-88,0,0,0,-88,-88,OTHER,1,VALID SKIP,-77,VALID SKIP,-77,39,17,119,360,178,-88,182,28057,4801,92,20439,177,2548,-88,VALID SKIP,-77
400900000,GRAHAM COUNTY,AZ,22659,19851,2808,-88,,620,197,174,47,0,3,7,DUPLICATE,4,OTHER,188,VALID SKIP,-77,55,0,0,0,-88,-77,12350,9185,16,0,10,-88,6,-88,0,0,-88,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,22,9,43,233,187,-88,46,15113,4473,49,9185,187,1219,-88,VALID SKIP,-77
401100000,GREENLEE COUNTY,AZ,5321,4866,455,-88,ARIZONA DOES NOT HAVE SAME DAY REGISTRATION,237,95,46,25,0,1,3,DUPLICATES,2,IMPORTED FROM VRAZ,65,VALID SKIP,-77,25,0,0,0,-88,-77,3423,2455,73,2,3,-88,3,-88,0,0,-88,-88,0,0,2,-88,-88,RETURNED BY USPS,49,VOTER REQUEST,14,VALID SKIP,-77,8,5,25,52,28,-88,24,3723,1046,15,2455,27,180,-88,VALID SKIP,-77
401200000,LA PAZ COUNTY,AZ,13553,10909,2644,-88,,363,190,161,6,0,0,6,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,21,0,0,0,-88,-77,6696,4529,747,0,14,-88,0,-88,0,0,-88,-88,0,0,1,-88,-88,UNDELIVERABLE,329,SPOILED/REPLACED BALLOTS,403,VALID SKIP,-77,11,8,57,199,124,-88,75,7522,2189,18,4529,124,662,-88,VALID SKIP,-77
401300000,MARICOPA COUNTY,AZ,2863040,2595272,267768,-88,,221646,50839,44951,9194,91959,322,16874,LATER REGISTRATIONS,7465,NON-CITIZEN,42,VALID SKIP,-77,12466,34,12,0,-88,-77,2258790,1905091,2976,934,1455,-88,587,-88,-99,-99,-88,-88,-99,0,-99,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,748,175,1806,18310,6198,-88,12112,2089563,167878,10396,1905091,6198,-99,-88,VALID SKIP,-77
401500000,MOHAVE COUNTY,AZ,155904,135180,20724,-88,,4786,2040,2266,204,1,28,218,DUPLICATES,26,INVOLUNTARY,3,VALID SKIP,-77,354,0,3,0,-88,-77,97524,79907,199,100,32,-88,35,-88,0,6,-88,-88,0,11,13,-88,-88,VOTER REQUEST,2,VALID SKIP,-77,VALID SKIP,-77,24,36,390,1381,816,-88,565,105440,24435,280,79907,818,-99,-88,VALID SKIP,-77
401700000,NAVAJO COUNTY,AZ,81425,70650,10775,-88,,2856,716,908,103,2,3,17,DUPLICATE,201,OTHER,906,VALID SKIP,-77,102,0,0,0,-88,-77,47322,31913,284,6,12,-88,68,-88,0,8,-88,-88,0,0,80,-88,-88,VALID SKIP,-77,OTHER/SPOILED/VOTER REQUEST,110,VALID SKIP,-77,14,39,360,472,248,-88,224,52490,15591,77,31913,248,4661,-88,VALID SKIP,-77
401900000,PIMA COUNTY,AZ,689973,632932,57041,-88,,68954,17538,14353,2455,24191,0,9675,DUPLICATES IN SYSTEM,430,ADDED TO SYSTEM IN ERROR,19,INVOLUNTARY CANCELLATION,293,4841,-99,16,10,-88,1,510197,425705,1851,337,81,-88,572,-88,582,40,-88,-88,-99,37,-99,-88,-88,VOTED TWICE,88,BALLOT DAMAGE,11,ALL OTHER,103,249,232,2439,18687,16076,-88,2504,526214,50323,4447,425705,16194,29545,-88,VALID SKIP,-77
402100000,PINAL COUNTY,AZ,263199,248874,14325,-88,,22631,652,2412,421,72,26,1307,DUPLICATES & MERGED RECORDS,1605,INVOLUNTARY CANCELLATIONS & INVALID CITIZENSHIP AND RESIDENCE ADDRESS,35,DATA IMPORTED FRO OLD REGISTRATION SYSTEM,16101,515,0,0,0,-88,3,178468,148208,316,81,169,-88,46,-88,13,0,-88,-88,0,0,5,-88,-88,VPTER REQUEST-WANTED TO VOTE AT POLLS,2,VALID SKIP,-77,VALID SKIP,-77,102,90,787,1944,776,-88,1168,186340,36932,424,148208,776,-99,-88,VALID SKIP,-77
402300000,SANTA CRUZ COUNTY,AZ,30935,29963,972,-88,,979,152,192,21,0,0,8,INFORMATION IMPORTED FROM VRAZ,13,INFORMATION IMPORTED FROM VRAZ,593,VALID SKIP,-77,171,0,0,0,-88,-77,20829,14055,72,24,38,-88,4,-88,0,2,-88,-88,0,0,1,-88,-88,VALID SKIP,-77,INFORMATION IMPORTED FROM VRAZ,3,VALID SKIP,-77,24,13,89,117,116,-88,1,19807,4213,121,14066,113,1294,-88,VALID SKIP,-77
402500000,YAVAPAI COUNTY,AZ,181031,165361,15670,-88,,7554,2054,2064,254,0,10,28,DUPLICATE,6,OTHER,3138,VALID SKIP,-77,891,4,0,0,-88,-77,142240,116522,149,46,9,-88,68,-88,21,5,-88,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,45,25,322,828,349,-88,479,144911,18017,841,116522,349,9182,-88,VALID SKIP,-77
402700000,YUMA COUNTY,AZ,128452,103273,25179,-88,,2713,542,993,105,399,5,348,DUPLICATE SAME JURISDICTION CREATED IN ERROR. RECORD WAS ULTIMATELY MERGED WITH ORIGINAL RECORD.,195,VOTER REQUESTED TO BE REMOVED FROM VOTER ROLLS. VOLUNTARILY REMOVED.,126,VALID SKIP,-77,512,4,0,0,-88,-77,74081,53779,246,0,62,-88,165,-88,0,12,-88,-88,0,0,4,-88,-88,FAMILY MEMBER SIGNED BALLOT AFFIDAVIT,3,VALID SKIP,-77,VALID SKIP,-77,44,11,156,1900,1214,-88,686,70594,9485,423,53779,1214,5693,-88,VALID SKIP,-77
500100000,ARKANSAS COUNTY,AR,10300,7071,3229,-88,,611,21,238,55,271,0,2,CONVERSION ISSUE,1,DUPLICATE REGISTRATION,23,VALID SKIP,-77,3,0,,,,-77,347,325,22,15,0,0,5,0,0,0,0,0,0,0,0,0,0,VOTER STATEMENT MISSING,1,VALID SKIP,-77,VALID SKIP,-77,30,4,-99,12,4,0,8,6314,761,1,326,0,5226,-88,VALID SKIP,-77
500300000,ASHLEY COUNTY,AR,11384,8839,2545,-99,,2294,161,348,56,1711,0,6,VALID SKIP,-77,DUPLICATE REGISTRATION,12,VALID SKIP,-77,14,0,0,0,0,2,724,646,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO ID,12,NO VOTER STATEMENT,10,STATEMENT INCOMPLETE,14,31,11,80,15,11,-88,4,7956,1813,10,646,11,5476,-88,VALID SKIP,-77
500500000,BAXTER COUNTY,AR,30115,23923,6192,-88,,3590,369,960,79,2108,1,15,CONVERSION ISSUE,1,DUPLICATE REGISTRATION,57,VALID SKIP,-77,-99,-99,1,0,0,7,2540,2381,159,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,9,47,-99,-99,REPORTED LOST/DAMAGED,15,REFUSED BALLOT/BALLOT ERROR,11,BALLOT NOT RETURNED/UNDELIVERABLE,75,44,13,-99,133,93,-99,40,21156,3131,17,2381,93,15534,-88,VALID SKIP,-77
500700000,BENTON COUNTY,AR,170807,137993,32814,-88,,19142,1712,2228,130,14787,15,55,CONVERSION ISSUE,1,DUPLICATE REGISTRATION,214,VALID SKIP,-77,396,-99,292,292,292,-77,16162,14782,147,32,3,-88,5,0,0,6,0,0,0,0,0,49,,NO VOTER STATEMENT,52,VALID SKIP,-77,VALID SKIP,-77,117,46,469,1083,645,0,438,120444,16467,292,14782,631,88272,-88,VALID SKIP,-77
500900000,BOONE COUNTY,AR,25032,18966,6066,-88,,2400,206,611,44,1419,1,2,CONVERSION ISSUE,1,DUPLICATE REGISTRATION,116,VALID SKIP,-77,40,0,1,0,0,-77,1416,1293,44,8,13,0,0,0,0,0,0,0,0,0,23,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,12,13,68,18,5,0,13,17157,4331,34,1293,5,11494,0,VALID SKIP,-77
501100000,BRADLEY COUNTY,AR,5328,4104,1224,-88,,740,51,185,14,478,0,0,VALID SKIP,-77,DUPLICATE,11,INCOMPLETE,1,4,0,-99,-99,-88,-77,321,,27,-99,,,,,,,,,,,,,,STATEMENT INCOMPLETE,25,UNAUTHORIZED RETURN,2,VALID SKIP,-77,15,6,37,5,5,-88,-99,3654,1098,4,282,5,2274,-88,VALID SKIP,-77
501300000,CALHOUN COUNTY,AR,3473,2472,1001,-88,,174,29,123,17,0,0,0,VALID SKIP,-77,DUPLICATE REGISTRATION,5,VALID SKIP,-77,16,-99,-88,-88,-88,-77,133,112,14,1,,,,,,,,,,2,,,,NO VOTER ID PROVIDED,7,DATE OF BIRTH ON VOTER STATEMENT DIDN'T MATCH ID,1,VARIOUS REASONS,3,21,4,22,45,36,0,9,2094,640,4,112,36,1302,0,VALID SKIP,-77
501500000,CARROLL COUNTY,AR,16958,13587,3371,-88,,1761,209,407,25,1075,2,7,VALID SKIP,-77,DUPLICATE REGISTRATION,35,INCOMPLETE APPLICATION,1,41,0,0,0,0,-77,2031,1891,89,1,12,0,0,0,0,0,0,0,0,0,0,0,0,CANCELLED AT VOTER REQUEST - VARIOUS REASONS,66,RETURNED UNDELIVERABLE,3,NO VOTER ID & DID NOT SIGN OPTION VERIFICATION ON VOTER STATEMENT,7,32,6,72,192,98,-88,94,11948,2346,26,1891,98,7403,-88,VALID SKIP,-77
501700000,CHICOT COUNTY,AR,6259,4896,1363,-88,,733,53,194,12,459,0,0,VALID SKIP,-77,DUPLICATE REGISTRATION,15,VALID SKIP,-77,34,0,0,0,0,-77,603,571,20,1,,,,,,,,,,4,,,,NO VOTER STATEMENT,15,VALID SKIP,-77,VALID SKIP,-77,13,3,36,0,0,0,0,4125,1225,13,558,0,2329,-88,VALID SKIP,-77
501900000,CLARK COUNTY,AR,12302,9703,2599,-88,,3994,142,338,41,3464,1,2,DUPLICATE REGISTRATION,6,VALID SKIP,-77,VALID SKIP,-77,17,0,0,0,0,-77,984,814,91,5,42,,,,,1,,,,,,,,NO ID PROVIDED OR OPTIONAL SIGNATURE ON VOTER STATEMENT,43,VALID SKIP,-77,VALID SKIP,-77,27,9,108,42,38,0,4,8431,1843,17,797,38,5736,-88,VALID SKIP,-77
502100000,CLAY COUNTY,AR,8028,6103,1925,-88,,1039,48,208,28,729,1,3,VALID SKIP,-77,DUPLICATE REGISTRATION,22,VALID SKIP,-77,8,0,0,0,0,-77,287,274,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-99,0,VALID SKIP,-77,VALID SKIP,-77,,3,17,3,39,20,19,-88,1,5206,1140,7,274,19,3766,-88,VALID SKIP,-77
502300000,CLEBURNE COUNTY,AR,18023,14597,3426,-88,,2661,78,549,21,1989,2,5,VALID SKIP,-77,DUPLICATE REGISTRATION,17,VALID SKIP,-77,33,-99,0,0,0,-77,938,802,136,55,9,0,0,0,0,0,0,0,0,0,0,0,0,BALLOTS WERE MADE PROVISIONAL,72,VALID SKIP,-77,VALID SKIP,-77,35,17,93,117,63,0,54,12725,4165,21,802,63,7674,-88,VALID SKIP,-77
502500000,CLEVELAND COUNTY,AR,4627,4626,1,-88,,790,26,135,5,588,0,1,VALID SKIP,-77,DUPLICATE,35,VALID SKIP,-77,7,0,-88,-88,-88,1,213,160,37,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,NO ID,36,VALID SKIP,-77,VALID SKIP,-77,17,13,61,118,51,-88,67,3590,1380,6,160,51,1993,-88,VALID SKIP,-77
502700000,COLUMBIA COUNTY,AR,13163,9467,3696,-88,,2234,83,384,9,1705,2,0,CONVERSION ISSUE,1,DUPLICATE REGISTRATION,50,VALID SKIP,-77,8,0,3,0,0,-77,808,757,0,,,,,,,,,,,,,,,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,14,7,18,100,48,,52,8460,1013,8,749,48,6642,-88,VALID SKIP,-77
502900000,CONWAY COUNTY,AR,11739,9811,1928,-88,,1114,75,319,51,639,0,8,VALID SKIP,-77,DUPLICATE REGISTRATION,22,VALID SKIP,-77,15,0,0,0,0,-77,935,831,132,,,,,,,,,,,,28,,,NOT REGISTERED,97,NO VOTER STATEMENT,4,DID NOT HAVE CORRECT ID,3,14,14,78,146,14,0,132,8736,2752,11,831,14,5128,-88,VALID SKIP,-77
503100000,CRAIGHEAD COUNTY,AR,58028,44557,13471,-88,,6645,250,1113,136,5013,0,10,VALID SKIP,-77,DUPLICATE REGISTRATION,123,VALID SKIP,-77,85,-99,0,0,0,-77,3516,3353,154,21,3,,14,,,11,,,,1,21,,,REFUSED BALLOT/SPOILED AT VOTER'S REQUEST/CANCELLED/RETURNED,46,CANCEL BALLOT/REPORTED LOST/UNDELIVERAB;E,20,BALLOT ERROR/DAMAGED/DESTROYED,17,54,15,-99,1156,869,,287,38751,9910,23,3353,81,25384,-88,VALID SKIP,-77
503300000,CRAWFORD COUNTY,AR,35524,27483,8041,-88,,3494,260,678,130,2345,3,11,VALID SKIP,-77,DUPLICATE REGISTRATION,66,INCOMPLETE APPLICATION,1,45,-99,0,0,0,-77,2152,2193,2152,13,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,44,14,108,250,29,-88,221,23920,5273,68,2152,29,16398,0,VALID SKIP,-77
503500000,CRITTENDEN COUNTY,AR,31886,23777,8109,-88,,436,36,349,26,1,0,1,VALID SKIP,-77,DUPLICATE REGISTRATION,22,INCOMPLETE APPLICATION,1,-99,0,0,0,0,-77,1327,1107,136,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,BALLOT NOT RETURNED,84,VALID SKIP,-77,VALID SKIP,-77,43,22,156,340,251,0,89,16684,2792,22,1107,251,12512,-88,VALID SKIP,-77
503700000,CROSS COUNTY,AR,10310,8097,2213,-88,,1327,41,271,15,982,0,4,VALID SKIP,-77,DUPLICATE REGISTRATION,14,VALID SKIP,-77,9,-99,0,0,0,-77,396,248,16,0,0,0,0,0,-99,-99,-99,0,-99,0,16,-99,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,22,1371,41,18,18,-88,0,6986,1371,4,434,18,5159,-88,VALID SKIP,-77
503900000,DALLAS COUNTY,AR,4541,3121,1420,-88,,190,34,142,9,0,0,0,CONVERSION ISSUE,1,DUPLICATE REGISTRATION,4,VALID SKIP,-77,0,0,-77,-77,-77,-77,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,9,5,-99,9,9,0,0,2666,938,0,119,9,1600,-88,VALID SKIP,-77
504100000,DESHA COUNTY,AR,7143,6243,900,-88,,374,13,216,38,1,1,,DUPLICATE,103,INCOMPLETE APPLICATION,2,VALID SKIP,-77,11,-99,-99,-99,-99,-77,383,383,383,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,2,-99,-99,-99,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,21,8,32,-99,-99,-99,-99,4156,2822,11,347,-99,2822,355,VALID SKIP,-77
504300000,DREW COUNTY,AR,11608,8068,3540,-88,,541,49,130,11,340,1,,VALID SKIP,-77,DUPLICATE,10,VALID SKIP,-77,11,0,0,0,0,-77,739,686,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DESTROYED,1,REPORTED LOST,3,RECORD -BALLOT LOST,1,17,8,58,5,5,0,0,7000,1459,21,686,5,4829,-88,VALID SKIP,-77
504500000,FAULKNER COUNTY,AR,77681,61174,16507,-88,,7618,676,1303,296,5014,1,11,MOVE OUT OF COUNTY,676,INCOMPLETE APPLICATION,72,VALID SKIP,-77,148,-99,4,0,0,-77,4774,3930,659,13,-99,-99,5,-99,-99,6,-99,-99,-99,2,96,-99,3,"NO ID, STATEMENT MISSING OR INCOMPLETE",293,RETURNED AS UNDELIVERABLE,57,BALLOT ERROR,184,51,21,143,18,18,-88,,54534,7436,62,3930,18,43088,-88,VALID SKIP,-77
504700000,FRANKLIN COUNTY,AR,9749,7834,1915,-88,,3514,51,275,22,3148,0,1,VALID SKIP,-77,DUPLICATE REGISTRATION,17,VALID SKIP,-77,3,-99,0,0,0,-77,407,390,17,0,1,0,0,,0,0,0,0,0,1,1,0,0,REFUSED BALLOT  NURSING HOME PATIENTS,7,REPORTED LOST IN MAIL,5,BEARER FILLED THE BALLOTS OUT IN OFFICE DIDN'T TAKE THEM TO THE PEOPLE,2,39,6,48,33,16,0,17,7074,1370,3,390,16,5278,-88,NURSING HOME PATIENTS REFUSED THEIR BALLOTS,17
