FIPSCode,Jurisdiction,State,Registered_Eligible_Total,Active_Registered_Total,Inactive_Registered_Total,Same_Day_Registration_Total,Same_Day_Comment,Voters_Removed_Rolls_Total,Voters_Moved_Removed,Voters_Died_Removed,Voter_Felony_Removed,Longterm_Inactive_Removed,Mentally_Incompetent_Removed,Voter_Request_Removed,Other1_Comment_Removed,Other1_Comment_Removed,Other2_Comment_Removed,Other2_Removed,Other3_Comment_Removed,Other3_Removed,Absentee_UOCAVA_Total,UOCAVA_Rejected,Missed_Deadline_UOCAVA,Voter_Signature_Problem_UOCAVA,No_Postmark_UOCAVA,Other_UOCAVA,Absentee_Civilian_Total,Civilian_Absentee_Counted,Civilian_Absentee_Rejected,Missed_Deadline_Civilian,No_Voter_Signature_Civilian,No_Witness_Signature_Civilian,Non-matching_Signature_Civilian,Unofficial_Envelope_Civilian,Ballot_Missing_Civilian,Secrecy_Envelope_Rejected_Civilian,Multiple_Ballots_Envelope_Civilian,Envelope_Unsealed_Civilian,No_Postmark_Civilian,No_Address_Envelope_Civilian,Voter_Deceased_Civilian,Voted_In_Person_Civilian,Improper_ID_Civilian,Rejected_Jurisdiction_Eligibility_Civilian,No_Ballot_Application_Civilian,Other1_Comment_Civilian,Other1_Civilian,Other2_Comment_Civilian,Other2_Civilian,Other3_Comment_Civilian,Other3_Civilian,Precincts_Total,Polling_Places_Total,Poll_Workers_Total,Provisional_Ballot_Total,Counted_Full_Provisional,Counted_Partial_Provisional,Rejected_Provisional,Participated_Total,In_Person_Participated,UOCAVA_Absentee_Participated,Civilian_Absentee_Participated,Provisional_Participated,Early_Vote_Participated,Mail_Jurisdictoin_Participated,Other1_Comment_Participated,Other1_Participated
200000000,ALASKA,AK,648790,601795,46995,-88,ALASKA ONLY ALLOWS FOR SAME DAY REGISTRATION FOR THE PRESIDENTIAL RACE.,46703,2683,11261,1422,22937,0,8400,,,,,,,5153,21,25,8,40,27,50824,40887,566,155,48,261,-88,-88,12,-88,-99,-88,-88,-88,0,15,65,6,1,ALL OTHER REASONS.,3,,,,,401,555,2447,8012,2765,4451,796,267047,167829,3817,38889,7216,47298,-88,ELECTRONIC TRANSMISSION (ONLINE AND FAX),1998
6000000000,AMERICAN SAMOA,AS,14314,14314,-88,-99,,2736,-88,146,0,2590,-88,-88,,,,,,,16,0,0,0,0,,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,,,,,,,42,42,225,0,0,0,0,7460,6583,17,15,0,845,-88,,
400100000,APACHE COUNTY,AZ,56461,51981,4480,-88,,3648,359,1740,201,1271,5,71,SAME JURISDICTION,1,,,,,87,0,0,0,0,,29141,15704,359,164,39,-88,35,-88,-99,-88,-99,-88,-88,-88,0,121,-88,-88,0,,,,,,,44,44,288,736,255,0,481,27010,11053,8,15696,253,-99,-88,,
400300000,COCHISE COUNTY,AZ,87376,77394,9982,-88,,15812,2680,2638,276,10043,25,147,DUPLICATE SAME JURISDICTION,1,JURY QUESTIONNAIRE-CITIZENSHIP,2,,,626,0,4,0,-88,1,53432,34145,401,110,26,-88,232,15,11,0,0,0,-88,-88,0,0,-88,0,0,SPOILED,6,WRONG ELECTION BALLOT,1,,,55,17,196,223,117,-88,106,47284,11994,199,34145,117,829,-88,,
400500000,COCONINO COUNTY,AZ,105278,90829,14449,-88,,9609,2218,1778,415,5137,24,37,,,,,,,544,0,5,0,-88,,65488,40246,295,188,20,-88,56,0,6,-88,0,0,-88,-88,0,25,-88,-88,-88,,,,,,,75,63,385,991,427,-88,564,55475,12718,292,40246,427,1792,-88,,
400700000,GILA COUNTY,AZ,38087,33949,4138,-88,,3874,603,1446,155,1636,9,25,,,,,,,92,0,0,0,-88,,24753,17138,69,31,11,-88,25,0,2,0,0,0,-88,-88,0,0,0,0,0,,,,,,,39,19,124,216,125,0,91,22847,4842,45,17138,125,697,-88,,
400900000,GRAHAM COUNTY,AZ,22469,19487,2982,-88,,1247,244,625,141,5,4,13,DUPLICATE,215,,,,,41,0,0,0,-88,,11859,3323,2,0,2,-88,0,-88,0,-88,0,0,-88,-88,0,0,-88,0,0,,,,,,,22,11,50,102,98,-88,4,11006,3572,14,3323,98,3999,-88,,
401100000,GREENLEE COUNTY,AZ,5164,4669,495,-88,,445,60,157,42,182,1,2,DUPLICATE,1,,,,,25,0,0,0,-88,,3001,1720,10,1,3,-88,1,0,0,-88,0,0,-88,-88,0,1,-88,0,-88,REJECTED - RETURNED AT VOTE CENTER AND WAS MARKED VOTER DID NOT LIVE IN COUNTY,1,SPOILED,3,,,8,5,24,7,7,-88,0,2487,734,8,1720,7,18,-88,,
401200000,LA PAZ COUNTY,AZ,13141,11311,1830,-88,,2194,111,510,81,1432,4,56,,,,,,,16,0,0,0,-88,,6492,3530,246,0,2,-88,3,0,0,0,0,0,-88,-88,0,0,0,0,0,UNDELIVERABLE,218,SPOILED,23,,,11,8,55,88,55,-88,33,5611,1833,3,3530,55,190,-88,,
401300000,MARICOPA COUNTY,AZ,2939138,2435397,503741,-88,,234151,51208,58397,8634,80474,432,35006,,,,,,,6915,0,42,8,-88,,2038587,1311734,4626,1527,1299,-88,1800,-99,-99,-99,-99,-99,-88,-88,-99,-99,-88,-99,-99,,,,,,,935,223,2282,7803,2954,-88,4849,1562758,248070,3919,1307815,2954,-99,-99,,
401500000,MOHAVE COUNTY,AZ,161847,146919,14928,-88,,17713,1059,6309,562,9482,59,235,DUPLICATE - SAME JURISDICTION,7,,,,,244,0,1,0,-88,,85054,52650,434,182,38,-88,190,0,7,0,0,0,-88,-88,0,16,0,1,0,,,,,,,24,36,350,766,507,0,259,82758,24845,103,52650,507,4653,-88,,
401700000,NAVAJO COUNTY,AZ,77286,69040,8246,-88,,8577,986,2359,312,4036,16,17,DUPLICATE,2,OTHER,849,,,62,0,0,0,-88,-88,44884,24801,223,0,15,0,153,28,5,-99,0,0,-88,0,0,1,0,-99,0,SPOILED,21,,,,,14,51,509,520,230,-88,290,40974,14811,31,24801,230,1101,-88,,
401900000,PIMA COUNTY,AZ,705072,639885,65187,-88,,71167,14041,17079,2265,27191,0,10268,INVOLUNTARY CANCELLATION,323,,,,,2216,6,8,0,-88,,505211,331304,1014,-99,73,-88,329,-88,42,302,-99,-99,-88,-88,43,40,-99,40,6,DAMAGED BY USPS,7,OTHER MISC. INCLUDING HOUSEHOLD SIGNATURE AFFIDAVIT MIX-UP & VOTER INCAPACITY,88,REDLINE REJECTION BY EARLY BOARDS,44,278,138,1546,2561,1831,0,730,403556,70421,1798,320412,1831,9094,-88,,
402100000,PINAL COUNTY,AZ,282575,262694,19881,-88,,21475,1589,6208,1044,8708,63,3863,,,,,,,408,0,1,0,0,,173718,109172,635,380,170,0,43,1,10,7,0,0,-88,0,4,20,0,0,0,,,,,,,109,97,808,1704,630,-88,1074,145600,35627,168,109172,630,0,-88,SEE BELOW COMMENTS,3
402300000,SANTA CRUZ COUNTY,AZ,32244,29189,3055,-88,,1350,99,651,129,416,11,44,,,,,,,37,-99,-99,-99,0,-99,20077,9724,101,46,-99,0,30,23,1,0,-99,0,-88,0,1,-99,0,0,0,,,,,,,24,18,102,139,56,0,83,13308,3169,18,9724,56,341,-88,,
402500000,YAVAPAI COUNTY,AZ,187587,166052,21535,-88,,18442,4952,5535,592,7075,40,158,DUPLICATE,1,OTHER,89,,,484,0,1,0,-88,1,132884,99356,375,109,120,-88,43,0,9,-88,0,-88,-88,-88,0,6,0,0,0,BALLOT RETURNED WAS FOR WRONG ELECTION,88,,,,,48,28,318,608,252,-88,356,124871,21202,397,99356,252,3664,-88,,
402700000,YUMA COUNTY,AZ,119435,105133,14302,-88,,22794,1428,2671,323,18196,24,150,DUPLICATE RECORD - ADDED IN ERROR,2,,,,,325,0,0,1,0,,77840,36242,145,-99,60,-88,63,1,8,-88,0,0,-88,-88,0,2,0,0,0,"VOTER REQUEST, WRONG BALLOT RETURNED, DAMAGED",11,,,,,46,9,119,710,489,-88,221,46830,8659,118,36242,484,1327,-88,,
500100000,ARKANSAS COUNTY,AR,8901,7207,1694,-88,,1837,102,372,26,1273,0,5,DUPLICATE REGISTRATION,59,,,,,0,0,-77,-77,-77,-77,75,67,2,0,0,0,0,0,1,0,0,0,-88,0,1,0,0,0,0,,,,,,,30,4,28,2,0,0,2,4521,1347,0,67,0,3107,-88,,
500300000,ASHLEY COUNTY,AR,10825,8863,1962,-88,,1211,156,422,63,554,0,6,DUPLICATE REGISTRATION,10,,,,,0,0,-77,-77,-77,-77,138,101,6,0,0,0,0,0,0,0,0,0,-88,0,0,0,6,0,0,,0,,0,,,13,11,55,7,5,0,2,5571,2352,94,101,5,3019,-88,,
500500000,BAXTER COUNTY,AR,30233,25353,4880,-88,,3544,442,1219,60,1719,1,24,DUPLICATE,79,,,,,35,-99,-88,-88,-88,-88,446,363,9,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,VOTED PROVISIONAL,4,NO SIGNATURE,2,,,50,13,-88,14,5,-99,9,15767,5845,5,363,5,9549,-88,,
500700000,BENTON COUNTY,AR,181992,154218,27774,-88,,13321,1239,3206,74,8358,28,91,CONVERSION ISSUE,2,DUPLICATE REGISTRATION,321,INCOMPLETE APPLICATION,2,97,-99,0,0,0,,1845,1538,138,40,2,-88,11,0,0,0,0,0,-88,0,0,0,85,0,0,,,,,,,117,55,332,461,65,0,396,91532,33377,63,1538,53,56501,-88,,
500900000,BOONE COUNTY,AR,25681,20792,4889,-88,,1703,125,740,90,625,0,7,DUPLICATE REGISTRATIONS,116,,,,,32,0,0,0,0,-88,221,185,1,0,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,0,,,,,,,68,13,59,3,0,0,3,12838,5516,8,185,0,7129,-88,,0
501100000,BRADLEY COUNTY,AR,5313,4169,1144,-88,,336,91,215,9,0,1,2,,0,DUPLICATE REGISTRATION,18,,0,2,0,0,0,0,,55,49,4,2,0,0,0,0,0,0,0,0,-88,0,0,0,2,0,0,,,,,,,15,7,28,18,16,0,2,2670,1329,1,49,16,1275,-88,,
501300000,CALHOUN COUNTY,AR,3065,2464,601,-88,,583,19,110,9,440,0,0,,0,,5,,0,0,0,-77,-77,-77,-77,25,18,1,0,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,0,,,,,,,22,5,23,18,14,0,4,1600,838,0,18,14,729,-88,BALLOT WAS PROVISIONAL BUT WAS COUNT WITH REGULAR BALLOTS,1
501500000,CARROLL COUNTY,AR,15119,13830,1289,-88,,3637,302,460,34,2775,0,7,,,DUPLICATE REGISTRATION,55,INCOMPLETE REGISTRATION,4,13,0,0,0,0,0,229,197,24,5,1,-88,1,0,0,0,0,0,-88,0,0,0,17,0,0,,,,,,,11,6,55,111,20,0,91,9099,4066,9,197,20,4807,-88,,
501700000,CHICOT COUNTY,AR,5973,4975,998,-88,,818,20,254,13,517,0,3,DUPLICATE REGISTRATION,11,,,,,3,0,0,0,0,0,221,202,4,0,0,0,0,0,0,0,0,0,-88,0,0,0,4,0,0,,0,,0,,,13,4,44,15,10,0,5,3438,1488,2,202,10,1736,-88,,
501900000,CLARK COUNTY,AR,12407,9516,2891,-88,,699,198,412,39,0,0,8,CONVERSION ISSUE,12,DUPLICATE REGISTRATION,30,INCOMPLETE APPLICATION,0,3,0,1,-88,-88,-88,238,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,,,,,,,-99,8,50,3,-99,-99,-99,6209,2706,3,166,0,3334,-88,,
502100000,CLAY COUNTY,AR,7760,6317,1443,-88,,924,53,288,18,537,0,7,DUPLICATE,20,INCOMPLETE,1,,,4,0,2,0,0,-88,78,70,8,8,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,0,,,,,,,18,3,45,26,12,0,14,3994,1533,2,70,12,2377,-88,,
502300000,CLEBURNE COUNTY,AR,18422,15646,2776,-88,,1651,70,630,45,854,0,6,DUPLICATE,46,,,,,-99,-99,0,0,-88,2,210,148,31,0,0,0,0,0,0,0,0,0,-88,0,1,0,13,0,0,BALLOT NOT RETURNED,15,VOTER SURRENDERED BALLOT TO VOTE EARLY,2,,,14,14,64,4,0,0,4,10098,5058,3,148,1,4888,-88,,
502500000,CLEVELAND COUNTY,AR,4697,4161,536,-88,,270,78,172,5,0,0,1,,0,DUPLICATE REGISTRATION,14,,0,2,0,0,0,0,,28,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,17,13,61,19,12,-99,7,2687,1551,2,24,12,1098,-88,,0
502700000,COLUMBIA COUNTY,AR,12267,9893,2374,-88,,1845,44,371,18,1320,0,5,,0,DUPLICATE REGISTRATION,87,,0,4,0,0,0,0,,217,196,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,,,,,,14,7,38,24,3,0,21,6162,2068,4,196,3,3891,-88,,
502900000,CONWAY COUNTY,AR,11813,10235,1578,-88,,874,50,307,28,445,0,9,,,DUPLICATE REGISTRATION,35,,,3,0,0,0,0,0,344,283,29,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,0,,0,NOT REGISTERED,22,31,14,-99,70,41,0,29,6820,3343,2,283,41,3151,-88,,
503100000,CRAIGHEAD COUNTY,AR,58211,48053,10158,-88,,5240,226,1351,96,3362,1,5,DUPLICATE REGISTRATION,197,INCOMPLETE APPLICATION,2,,,-99,0,0,0,0,0,586,451,35,0,1,0,12,0,0,0,0,0,-88,0,0,0,14,0,0,NO BIRTHDAY ON VOTER STATEMENT,4,NO VOTER STATEMENT,3,DID NOT REQUEST BALLOT,1,53,16,117,149,26,0,123,27932,11378,13,451,26,16064,-88,,
503300000,CRAWFORD COUNTY,AR,35875,29087,6788,-88,,2938,176,955,97,1620,0,19,CONVERSION ISSUE,1,DUPLICATE REGISTRATION,70,,,19,0,0,0,0,,381,293,88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-88,-99,-99,-99,-99,,,,,,,13,14,70,3,3,-99,-88,18057,8106,19,293,3,9636,-88,,
503500000,CRITTENDEN COUNTY,AR,32790,19978,12812,-88,,858,156,618,52,1,0,6,DUPLICATE REGISTRATION,25,,,,,3,0,0,0,0,0,362,0,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,,-88,,-88,,,43,18,106,167,66,0,101,10899,4033,0,243,25,6598,-88,,0
503700000,CROSS COUNTY,AR,9968,8207,1761,-88,,1007,18,339,8,628,0,5,DUPLICATE REGISTRATION,9,,,,,-99,0,0,0,0,0,286,120,7,7,0,-88,0,0,0,0,0,0,0,0,0,0,7,0,0,,,,,,,22,6,40,10,10,0,0,4977,1963,0,120,10,2884,-88,,
503900000,DALLAS COUNTY,AR,4011,3151,860,-88,,704,17,159,6,484,2,2,,0,DUPLICATE REGISTRATION,34,,0,6,0,-99,-99,-99,,23,20,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,0,,,,,,,15,6,40,3,2,0,1,2085,1013,0,20,2,1050,-88,,
504100000,DESHA COUNTY,AR,7137,5649,1488,-88,,303,39,228,20,0,0,4,DUPLICATE REGISTRATION,12,,,,,0,0,-77,-77,-77,-77,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-88,-99,-99,-99,-99,-99,-99,,,,,,,21,9,-99,-99,-99,-99,-99,3149,1043,0,89,-99,2017,-88,,
504300000,DREW COUNTY,AR,10987,8370,2617,-88,,1188,75,250,6,806,5,2,DUPLICATE REGISTRATION,44,,,,,139,0,-77,-77,-77,-77,88,63,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,0,,0,,0,,,17,8,0,5,5,0,0,5433,1988,139,63,5,3238,-88,,
504500000,FAULKNER COUNTY,AR,78047,65984,12063,-88,,6438,430,1518,193,4079,2,14,DUPLICATE REGISTRATION,161,INCOMPLETE APPLICATION,41,,,-99,-99,0,0,0,0,705,614,4,2,0,-99,-99,-99,-99,-99,-99,-99,-88,-99,2,-99,-99,-99,-99,,,,,,,51,24,178,173,62,-88,111,40635,11879,15,614,62,28065,-88,,
504700000,FRANKLIN COUNTY,AR,10015,8251,1764,-88,,360,26,294,14,0,0,2,DUPLICATE REGISTRATION,24,,,,,0,0,-77,-77,-77,-77,122,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,39,8,42,28,3,0,25,5479,2228,0,94,2,3155,-88,,
504900000,FULTON COUNTY,AR,7538,6333,1205,-88,,848,77,394,3,332,0,3,DUPLICATE,37,INCOMPLETE,2,,,1,-99,0,0,0,,87,72,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,,,,,,10,6,35,9,7,0,2,4024,1999,0,72,7,1946,-88,,
505100000,GARLAND COUNTY,AR,65049,53625,11424,-88,,7240,280,2196,67,4398,0,32,DUPLICATE REGISTRATION,267,,,,,14,0,0,0,0,1,819,695,34,3,12,-88,0,0,0,0,0,0,-88,0,0,4,15,-88,-88,,,,,,,56,16,87,68,25,-88,43,33587,8884,-99,695,-99,24008,-88,,
505300000,GRANT COUNTY,AR,11330,9639,1691,-88,,1820,185,351,20,1226,1,7,,0,DUPLICATE REGISTRATION,30,,0,1,0,-99,-99,-99,-99,80,74,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,0,,,,,,,18,9,61,0,0,0,0,6324,2831,1,74,0,3418,-88,,
505500000,GREENE COUNTY,AR,22352,19228,3124,-88,,1928,56,722,56,1019,0,3,DUPLICATE,71,INCOMPLETE,1,,,-99,0,0,0,-88,0,165,107,39,19,0,0,0,0,0,0,0,0,-88,0,0,0,13,0,0,REFUSED BALLOT/SPOILED AT VOTER'S REQUEST,4,REPORTED LOST,3,,,11,9,57,27,8,0,19,11650,4266,2,107,8,7267,-88,,0
505700000,HEMPSTEAD COUNTY,AR,8690,7943,747,-88,,2677,60,299,34,2279,0,3,,0,DUPLICATE REGISTRATION,2,,0,5,-99,0,0,0,,208,136,11,3,0,0,0,0,0,0,0,0,-88,0,0,0,8,0,0,,,,,,,25,11,59,29,9,0,20,4674,2362,5,136,8,2163,-88,,
505900000,HOT SPRING COUNTY,AR,18536,15296,3240,-88,,1568,122,378,73,911,1,10,INCOMPLETE APPLICATION,1,DUPLICATE REGISTRATIONS,59,,13,2,0,0,0,0,0,197,166,12,2,1,0,3,0,0,0,0,0,-88,0,0,0,5,0,1,,,,,,,36,8,54,24,11,0,13,10014,3648,2,166,11,6187,-88,,
506100000,HOWARD COUNTY,AR,7177,6037,1140,-88,,773,40,225,23,465,0,7,,0,DUPLICATE REGISTRATION,11,INCOMPLETE APPLICATION,2,-99,-99,-99,-99,-99,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,-99,,-99,,,36,4,-99,-99,-99,-99,-99,94,94,-99,-99,-99,-99,-88,,
506300000,INDEPENDENCE COUNTY,AR,21466,18125,3341,-88,,2385,61,685,45,1484,0,2,DUPLICATE REGISTRATION,108,,,,,-99,-99,0,0,0,,181,180,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-88,-99,-99,-99,-99,-99,-99,,,,,,,31,12,81,61,20,0,41,10588,10385,3,180,20,0,-88,,0
506500000,IZARD COUNTY,AR,9612,7541,2071,-88,,383,43,311,3,0,0,1,DUPLICATE,25,,,,,-99,0,-77,-77,-77,-77,120,107,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,0,,,,,,,30,10,-99,26,26,0,0,4620,1938,0,107,26,2549,-88,,
506700000,JACKSON COUNTY,AR,8157,6359,1798,-88,,354,14,264,57,0,0,1,DUPLICATE,18,,,,,-99,0,-77,-77,-77,-77,59,57,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,-88,-88,,-88,,-88,DOES NOT APPLY,-88,45,9,40,1,1,0,0,4072,1779,0,57,1,2235,-88,,
506900000,JEFFERSON COUNTY,AR,36192,29331,6861,-88,,9804,74,1169,40,8469,0,3,DUPLICATE REGISTRATION,49,,,,,6,0,3,0,0,-88,403,335,7,3,0,0,1,0,0,0,0,0,-88,0,1,0,0,0,0,VOTED PROVISIONAL,2,,,,,199,38,154,61,55,6,0,17305,9272,2,335,61,7635,-88,,
507100000,JOHNSON COUNTY,AR,12886,12682,204,-88,,5281,111,427,55,4647,3,3,CONVERSION ISSUE,1,DUPLICATE REGISTRATION,33,INCOMPLETE APPLICATION,1,1,0,0,0,-88,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,11,13,65,55,26,0,29,7034,3176,1,167,26,3664,-88,,-88
507300000,LAFAYETTE COUNTY,AR,3956,2642,1314,-88,,611,68,171,13,327,0,3,,0,DUPLICATE REGISTRATIONS,29,,0,0,0,-77,-77,-77,-77,156,137,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,0,,,,,,,26,4,-99,2,2,0,0,1200,1061,0,137,2,0,-88,,
507500000,LAWRENCE COUNTY,AR,8491,6985,1506,-88,,711,38,229,15,394,0,10,DUPLICATE REGISTRATION,24,INCOMPLETE APPLICATION,1,,,2,-99,1,0,0,,77,77,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,0,,,,,,,29,11,66,0,0,0,0,4599,2349,0,77,0,2173,-88,,
507700000,LEE COUNTY,AR,4522,3422,1100,-88,,778,4,190,4,578,0,0,DUPLICATE REGISTRATION,1,INCOMPLETE APPLICATION,1,,,0,0,-77,-77,-77,-77,230,168,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,24,4,19,8,8,0,0,2082,851,0,168,8,1055,-88,,
507900000,LINCOLN COUNTY,AR,5390,4370,1020,-88,,1286,5,194,1,1060,0,1,DUPLICATE REGISTRATION,25,,,,,0,0,-77,-77,-77,-77,91,77,8,0,0,0,0,0,0,0,0,0,-88,0,0,0,8,0,0,,0,,0,,,26,4,36,14,1,0,13,2795,1358,0,77,2,1358,-88,,0
508100000,LITTLE RIVER COUNTY,AR,7267,6186,1081,-88,,614,27,255,4,280,0,5,,0,DUPLICATE REGISTRATIONS,43,,0,0,0,-77,-77,-77,-77,79,59,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,UNDELIVERABLE,1,,,,,20,6,38,3,2,0,1,3857,1954,0,59,2,1842,-88,,
508300000,LOGAN COUNTY,AR,13088,11050,2038,-88,,325,18,284,6,0,0,13,DUPLICATE REGISTRATION,4,,,,,0,0,0,0,0,,96,76,17,0,0,0,0,0,0,0,0,0,-88,0,0,0,17,0,0,,0,,,,,36,10,-99,12,0,0,12,6301,3351,0,76,0,2874,-88,,0
508500000,LONOKE COUNTY,AR,47075,36615,10460,-88,,6708,236,917,90,5421,1,12,CONVERSION ISSUE,2,DUPLICATE REGISTRATION,29,,,10,0,0,0,0,1,337,285,16,3,0,0,0,0,0,0,0,0,-88,0,1,0,4,0,0,VOTER CANCELLED OR REFUSED BALLOT,4,UNAUTHORIZED RETURN,1,UNDELIVERABLE,3,55,12,70,29,7,0,22,22532,6860,6,285,7,15374,-88,,0
508700000,MADISON COUNTY,AR,10513,9033,1480,-88,,843,36,309,16,474,0,2,DUPLICATE REGISTRATION,6,,,,,10,0,0,0,0,0,113,101,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,6,52,36,7,0,29,5885,3228,6,101,7,2543,-88,,0
508900000,MARION COUNTY,AR,11090,9620,1470,-88,,1124,240,358,38,473,0,7,DUPLICATE,8,,,,,3,-99,0,0,0,1,124,110,2,10,0,-88,0,0,0,0,0,0,-88,0,0,0,2,0,0,,,,,,,31,8,50,63,0,-88,63,5974,2578,2,110,0,3284,-88,,
509100000,MILLER COUNTY,AR,26498,18998,7500,-88,,899,115,653,15,2,0,43,,0,DUPLICATE REGISTRATION,70,INCOMPLETE APPLICATION,1,2,0,0,0,0,0,124,96,0,8,0,0,0,0,0,0,0,0,-88,0,1,2,17,0,0,,,,,,,19,14,67,67,26,0,41,11337,6145,1,96,26,5069,-88,,0
509300000,MISSISSIPPI COUNTY,AR,19421,14675,4746,-88,,2389,37,690,19,1621,0,3,DUPLICATE REGISTRATION,19,,,,,4,0,0,0,0,0,259,217,7,3,0,0,0,0,0,0,0,0,-88,0,0,4,0,0,0,,,,,,,54,16,65,9,4,-88,5,9025,3498,3,217,4,5303,-88,,
509500000,MONROE COUNTY,AR,4026,3242,784,-88,,414,12,183,4,209,0,0,DUPLICATE REGISTRATION,6,,,,,-99,-99,-99,-99,-99,-99,51,47,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-88,-99,-99,-99,-99,-99,-99,,,,,,,-99,5,-99,1,-99,-99,-99,2276,1194,0,47,1,1034,-88,,
509700000,MONTGOMERY COUNTY,AR,5189,4614,575,-88,,404,55,223,13,102,0,8,DUPLICATE REGISTRATION,3,,,,,9,-99,-99,-99,-99,-99,81,76,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,,,,,,,16,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-88,,
509900000,NEVADA COUNTY,AR,5770,3508,2262,-88,,263,48,170,13,1,0,1,,0,DUPLICATE REGISTRATION,30,,0,0,0,-77,-77,-77,-77,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,9,18,57,11,7,0,4,2485,1353,0,87,7,1038,-88,,
510100000,NEWTON COUNTY,AR,6040,4527,1513,-88,,840,107,209,10,510,0,1,DUPLICATE REGISTRATION,3,,,,,0,0,-77,-77,-77,-77,50,50,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,0,,,,,,,11,11,57,-99,-99,-99,-99,3133,1883,-99,50,-99,1200,-88,,
510300000,OUACHITA COUNTY,AR,15165,11229,3936,-88,,1699,53,461,4,1170,0,0,,0,DUPLICATE REGISTRATION,11,,0,-99,0,0,0,0,,165,158,6,6,-99,-99,-99,-99,-99,-99,-99,-99,-88,-99,-99,-99,-99,-99,-99,,,,,,,19,7,49,2,2,0,0,2066,2072,1,158,0,1944,-88,,
510500000,PERRY COUNTY,AR,6535,5586,949,-88,,483,15,175,15,272,0,1,DUPLICATE REGISTRATION,5,,,,,0,0,-77,-77,-77,-77,40,32,6,0,1,0,1,0,0,0,0,0,-88,0,0,0,4,0,0,,,,,,,9,9,40,1,0,0,1,3854,1883,0,32,0,1939,-88,,
510700000,PHILLIPS COUNTY,AR,9801,7279,2522,-88,,1318,14,127,7,1153,0,1,DUPLICATE REGISTRATION,16,,,,,1,0,0,0,0,0,216,169,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-88,-99,-99,-99,-99,-99,-99,,,,,,,55,16,60,-99,-99,-99,-99,2753,883,-99,169,-99,1532,-88,,
510900000,PIKE COUNTY,AR,6147,5450,697,-88,,404,30,159,5,188,0,1,DUPLICATE,21,,,,,-99,0,-77,-77,-77,-77,99,75,12,5,0,0,0,0,0,0,0,0,-88,0,0,0,4,0,0,LOST IN MAIL,3,,,,,11,5,26,1,1,0,0,3747,1459,0,75,1,2212,-88,,
511100000,POINSETT COUNTY,AR,11830,9552,2278,-88,,1510,34,483,55,904,1,3,DUPLICATE REGISTRATION,30,,,,,3,0,0,0,0,0,115,82,5,2,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,0,,,,,,,12,9,57,33,15,0,18,5639,3579,0,82,15,1963,-88,,
